ID,account_type,gender,age,region_code,cc_cons_apr,dc_cons_apr,cc_cons_may,dc_cons_may,cc_cons_jun,dc_cons_jun,cc_count_apr,cc_count_may,cc_count_jun,dc_count_apr,dc_count_may,dc_count_jun,card_lim,personal_loan_active,vehicle_loan_active,personal_loan_closed,vehicle_loan_closed,investment_1,investment_2,investment_3,investment_4,debit_amount_apr,credit_amount_apr,debit_count_apr,credit_count_apr,max_credit_amount_apr,debit_amount_may,credit_amount_may,credit_count_may,debit_count_may,max_credit_amount_may,debit_amount_jun,credit_amount_jun,credit_count_jun,debit_count_jun,max_credit_amount_jun,loan_enq,emi_active,cc_cons
2191,current,M,36,762,6263,8463.61,4735.03,5744.68,5047,4005,7,10,135,1,44,2,350000,1,1,1,1,204585.76,64091,43798,6885,36381.01,20111,90,7,20242,145576.5,12718.5,6,82,23071,42467.5,10493,47,11,20304,Y,43935.34,9883
1857,current,M,32,508,61802.23,4950.77,12975.57,2070,6909.3,2826.13,66,10,135,3,1,6,270000,1,1,1,1,360978.37,21698,6100,4889,139852.04,25486,62,7,22541,33445,106800,2,82,977.62,121011.14,91955.5,1,3,1120,Y,17350.88,14489
2175,current,M,27,355,7457.25,496.72,79323.3,4648,1927.3,1697,44,30,49,4,3,41,371000,1,1,1,1,13668.25,20098,16114,2000,23041.3,53230.11,12,19,34292,117506,50244,5,63,46098,214875.36,44719.58,1,18,25483,Y,991.53,4825
4633,current,M,28,330,67183.18,1468.1,2810,1426,16802.28,1994.32,66,29,3,2,3,13,226000,1,1,1,1,181073.75,55000,1515,1500,54487.47,48296,87,3,33651,23822.32,4796.86,1,70,56442,95378.96,37988,9,24,169712.95,Y,590.02,180768
10264,saving,M,53,944,13316.44,1078,7745.5,2802,12589.965,12824,44,30,112,1,25,53,58000,1,1,1,1,161704,537476.4,130000,553,38218.25,41425,7,19,10250,109149.49,52543,2,24,27010,57784.44,204537.25,4,12,10677,Y,31.54,16839
6292,current,M,46,249,9788.85,15469,2006,7087,15941.665,1904,10,18,2,18,51,8,150000,1,1,1,1,21220,159308,28985,5773,13938.25,49211,70,3,28250,27535.1,9587,5,23,20064,31212.78,42182,3,38,31133.38,Y,4367.25,81803
18637,current,M,30,805,37797.87,1446.01,11592.3,565,35167,4895,15,6,29,20,2,31,192000,1,1,1,1,4614669.901,64491,15654,5350,41390,22752,10,3,43865,29059,154021,0,23,169327,262234.12,1986,4,2,22419,Y,448.65,14554
14800,current,M,62,921,13368.62,2349,1185.78,932.41,4727.28,4905,14,6,102,17,1,8,48000,1,1,1,1,158135.2,93.35,4895,12299,162787.14,1466,46,4,12555,75641.85,4371.65,6,12,117500,156202.42,134949,3,110,11083,Y,312.6,15583
3899,current,M,37,737,16624.48,3904.14,14105.82,4942.05,9041.5,5446,12,9,13,62,2,55,276000,1,1,1,1,8209320,1300000,51520,-4664,19993.75,98026.91,11,4,49934,22441.63,18862.73,0,23,25115,6444.13,84305.42,12,14,50759,Y,319598.66,12795
14064,current,M,40,394,22853.49,33761.8,8832.8,2110.5,1500,3700,4,66,3,50,21,5,483000,1,1,1,1,2216,95199.02,641,-4679,18823.25,71519,46,3,45950,86207.38,30086,10,5,24595,27749.93,589586,11,61,21960,Y,918.15,31329
19905,current,F,30,249,11303,6972,20280.84,3808,11407.56,7881,6,25,87,3,2,18,199999,1,1,1,1,168265.55,61022.63,768,14509,10257.25,29115.38,10,0,44901,22346.36,7083,6,6,57907,31904.32,39010,4,21,49374,Y,33874.7,304876
15144,saving,F,44,883,15776,1343,54353.63,2133.79,6928,366,1,77,47,18,11,1,84000,1,1,1,1,3247.5,278360.16,5905,6613,145690.29,33151.48,5,3,22655,43113.75,91962.5,3,86,25595,130812.42,37507,3,73,41213,Y,4103,9166
13492,current,M,46,866,735.95,1197.34,4126.4,3880.89,6854,1216,1,84,59,3,2,1,395000,1,1,1,1,86865,60040,73217,903,97839.3,34816,29,3,18285,15446.15,1880,31,30,58036,154679.36,80140,9,15,33732,Y,6121.8,1025
13398,current,M,35,867,27109,4774,4860,4477.18,2523,25078.55,6,10,38,42,62,68,52000,1,1,1,1,68908.5,24000,6100,1931,63303.68,1051552.35,16,1,32790.74,16926.88,54670.6,70,171,231101.93,790150.48,10407.46,2,75,10000,Y,7793.26,179330
16106,current,M,42,647,15731.66,640,1137.2,18421.84,20570,5804,57,29,10,44,3,1,49999,1,1,1,1,937,1187335.5,3570,0,5422.5,72270,39,36,12102.7,24793.5,10245,7,67,18702,69302.15,57684.75,7,64,29601,Y,16084.47,7572
11605,current,M,55,858,15285.66,126,6422,4556.23,19844.195,760.72,20,3,67,48,1,44,575000,1,1,1,1,825,146793,90525,5340,51974.25,130707,2,2,11474,285065.82,44375.5,5,171,348255,13399,372302.8,2,80,22295,Y,8042.22,406
5099,current,F,42,748,8555.86,492,1476.47,2731,4019.375,27985.1,1,65,23,2,5,42,293000,1,1,1,1,27747,8000,908,35346,16178.72,314957,84,4,37548,33618,38387,4,8,17997.95,88323.02,41724,36,49,4690,Y,749.68,6861
16206,current,M,60,748,7804.67,1831.16,10440.5,3187.12,2624,322.21,29,3,10,47,3,4,225000,1,1,1,1,13180,1024477.47,30000,8572,19332.79,12139,4,7,85254,306402.27,77705,1,11,37498,6633.82,20664.25,5,10,16212,Y,23372.4,14673
13746,current,M,66,867,6708.11,1641,28001.74,831,7481,949.15,531,30,102,18,2,1,336000,1,1,1,1,23669,38173,25524,1500,19128.08,23587.25,39,5,107175,37754.08,70258,43,59,20741,36362.28,23896,4,3,3961,Y,18649.33,165283
19640,current,M,32,928,6250.01,10540.2,2029.13,8871.46,1655,1198,10,34,10,1,6,98,480000,1,1,1,1,67833.35,500358.79,579,-6281.37988,593299.76,96638.29,42,1,26612,67444,215276,3,29,43986,129910,108685,3,39,24635,Y,5642.53,6495
7922,current,M,27,623,6304.28,1925,1582,1573,1189,1009,3,77,82,4,36,30,480000,1,1,1,1,68908.5,76365.24,610000,5350,52634,50273,11,1,39846,78115.43,61574,45,2,28595,38019.79,472779.03,39,18,5090,Y,13908.12,1502
8818,current,M,42,258,23030.61,6990.5,16486.59,9366,15030,1299,12,56,52,2,2,25,199000,1,1,1,1,1641785,38928,925,4856,91869.67,73985,40,9,29647,12124.24,157500,1,3,100500,106677,24815,2,11,23457,Y,30340.33,19619
16159,current,M,27,554,15091.53,1703,4673.5,11459.38,26730.56,5294.03,63,23,653,1,14,39,49999,1,1,1,1,46730.2,1425000,925,14509,13057.6,15094,90,36,23770,139238.23,103405,3,26,34522,20824.75,48882.76,2,38,56660,Y,4210.65,12278
11056,current,F,66,928,142081,29926.25,1650.19,19620,12290,2358.67,8,36,19,1,1,17,170000,1,1,1,1,33784.35,560000,56305,1411,52482.64,44887,52,3,51518,87286.76,46257,2,4,17089,189067.38,98874,49,7,14675,Y,177.27,343513
17313,current,M,33,698,2606.15,7222,6406,10061.34,2484,5246,8,23,47,48,2,1,218000,1,1,1,1,32200,169779,33774,0,30314.75,55670,23,30,25353,59202.75,113183,9,6,35241,8892.2,23907,13,124,15656,Y,4625.45,14474
16628,current,F,42,867,15576,17337.38,9537.43,3259,9114.3,1132.04,8,2,13,4,25,4,100000,1,1,1,1,1727970.9,267421.4,2156,1429,59867.85,44997,94,27,98462,46666.71,12893,9,12,55308,77028.9,94137,7,13,57905,Y,1786.49,4083
14129,current,M,60,574,48113.72,1483.05,28298,4165,7329.05,8697,6,29,52,8,1,8,327000,1,1,1,1,36122.87,42000,1630,12415,26850.25,60076,42,29,33777,8046.13,34311,1,11,31048,69888.74,75050.09,4,42,58628,Y,34670.03,13757
9863,current,M,60,623,3269,844.96,15869.43,1189,16125.5,3111,66,3,59,1,4,14,287000,1,1,1,1,1112.4,12257,2130,903,737.53,33967,40,2,50112,18466.84,286788,1,20,312379,46329.06,29259,3,14,106368,Y,5511.79,7614
10398,current,M,40,464,12438,14320.02,5402,6315.81,5661,1961.32,1,36,6,1,2,70,27000,1,1,1,1,41883.6,184514,126001,5340,8139.04,459,5,2,20026,1210025.36,12054,1,26,87926,107627.48,164,9,7,22167,Y,3802.06,109525
18970,current,M,27,750,7521.91,6096,3965.91,2371,44976,79043,6,10,50,2,21,1,520000,1,1,1,1,13849.4,295150.9,4699,2921,269503.75,47049,42,17,37240,18802.43,266673.75,9,8,20949,4906.65,52601.5,7,72,12645,Y,1044.96,17597
6702,saving,M,46,638,8218.61,15068,10914,5082,28448.99,445,7,77,47,1,2,70,400000,1,1,1,1,237823.88,462000,48500,0,10344.82,665223,94,26,18987,41701.25,43929,43,108,125238,72575.72,180168,117,106,4203,Y,272.87,129403
3380,current,M,56,424,21825.61,321.23,642.49,2551,2493,7945.2,8,46,4,5,12,4,44000,1,1,1,1,16317860,190887.4,908,-5439,18379.8,74496,3,0,9368,117393.12,49490.78,2,8,67960,30824.11,25469,8,12,25456,Y,6990.29,8081
8364,current,M,66,243,1362,1218.85,2887,4023.16,23976.01,4855,44,18,10,7,25,80,410000,1,1,1,1,99984.83,95000,610000,3735,23005.47,43250,0,1,344,84221,37929.29,4,20,34440,60968.55,15566,5,10,48365,Y,1437.82,7634
12416,current,M,35,385,8672.6,23902.24,527,12917.35,374.2,8467.62,3,26,7,50,2,34,255000,1,1,1,1,825,138732.3,4895,173,65894.02,173316,95,4,47964,27864.29,155031,0,63,4003,183372.41,11066,2,50,12479,Y,9351.78,17361
2662,current,M,42,867,20447,4069.13,10349.86,2067.5,5322.7,24148.83,7,10,30,50,2,67,139999,1,1,1,1,39851.93,195088,2644,167,26589.26,29115.38,72,5,58756,54024,216571,43,25,81117,35823.52,39248.5,12,14,15759,Y,407.55,14666
15880,current,M,223,245,9660.86,1557,26557.1,3447,20961,1113,63,10,1,5,5,98,461000,1,1,1,1,58928.67,43397,50000,-4664,198281.15,10010,67,1,29565,13732.45,17846,3,104,51835,248344.03,143165,44,103,66817,Y,31745.07,20334
4353,current,F,29,966,2044.1,3853.75,1924.65,7649.59,8012.5,12825.4,100,6,74,48,2,39,379000,1,1,1,1,5809950,21577.06,100000,2351,1008,23603,16,1,9500,4800.96,42828,3,16,40142.56,45716.16,77271.93,21,96,28590,Y,18552.73,533
16259,current,M,33,245,1526.52,3623,4876,3391,8795.28,2486.2,16,23,35,57,9,16,212500,1,1,1,1,291969.2,730000,891,5773,11218.81,20026,11,0,40657,114187.91,57402.59,2,42,8175,90706.41,943,36,96,197385,Y,4839.48,20706
19838,current,M,60,914,12400,1839.01,5716.21,11069,7205.425,704,7,1,64,2,6,80,97000,1,1,1,1,8209320,31730.49,5905,5730,346718.77,21341,77,1,25267,61670.8,20767,7,20,150430.09,44896.33,32980.5,62,13,169915,Y,8877.71,290918
15766,current,F,32,799,18560.26,25065.34,18769,1962.08,534.73,16846,9,3,7,10,8,7,518000,1,1,1,1,516.8,1194405.5,65000,7478,95810.45,160897,7,2,82655,12264.81,28636,71,31,37498,17057,92448,6,35,73000,Y,1243.58,169676
15550,current,M,33,823,32028.73,1944,16560.66,1429.11,23465.89,1576.99,57,26,90,5,3,30,453000,1,1,1,1,21941,482147,25728,1500,118269.97,62525,11,15,15091,19324.88,39466,4,29,24571,38431,42429,3,10,129500,Y,4866.36,18774
4409,current,M,33,626,22232.54,325.52,634,417,3763,1412,26,3,13,1,1,98,119000,1,1,1,1,9649.6,385218.7,492,2921,92270.75,128512,4,1,73909,18193.72,32894,9,81,53903,14789.48,42360,7,65,11628.51,Y,5861.8,293691
5037,current,M,28,700,7190.46,314.88,85440.58,6457.62,4357,1697,7,5,71,1,4,58,153000,1,1,1,1,91.6,335948,519,3897,102139.25,23352,6,4,25450,8470.4,27332.81,9,7,28884,160609.3,138462,2,39,17249,Y,1814.73,10764
16158,saving,F,118,535,12820.11,11358,3304,1008,24352.57,537.67,17,26,38,4,11,30,125000,1,1,1,1,1727970.9,69370,610000,26601,59368.13,175977,4,36,197960,33853.84,23405,5,171,28106,90932.03,27472.43,19,104,67787,Y,2633.92,84779
13900,current,M,33,516,2291.25,27738.94,27050.46,2372,5226.2,2486.2,5,1,105,1,7,1,240000,1,1,1,1,209110.5,200926,711,5350,11861.8,93403.5,84,36,47910,226478.32,45332.5,1,8,25886,48467.42,428,47,24,81162,Y,9797.91,312171
3528,current,M,27,882,61257,8168.26,14769,1973.42,13843.1,11821,63,9,50,2,2,70,272000,1,1,1,1,180615.02,157624.24,711,977,55533.89,43204.16,11,5,38368,156176.25,62573,6,26,27426,46621.46,19690.5,8,7,15124,Y,2509.31,317266
13015,current,M,29,658,11903.58,1180,4737.04,118,6705.335,1845,1,85,51,48,1,8,481000,1,1,1,1,1665,385218.7,4699,-4679,74983.52,34498.37,91,36,34280,4485.61,3415.45,3,11,32841,183852.99,60840.75,21,32,18110,Y,156.07,5602
13561,current,M,66,595,2348.16,18702.63,24229,4536,2342,19108,6,2,26,26,2,10,139000,1,1,1,1,1466675,9000,508,1332,70882.93,13561,3,5,171157,42027.56,78783,45,29,11422,24544.29,11570,2,18,10646,Y,1239.2,4797
4727,current,F,40,723,26753.5,3375,2809.7,7513,8996.435,11432,44,8,50,8,2,26,378000,1,1,1,1,73010,189246,3570,-3506.17993,12504.5,124508,3,5,20146,74063.39,443440,9,50,34658,202688.12,26994.6,39,12,120211,Y,13840.05,6448
9941,saving,M,37,812,8131.74,2763.25,18782.4,3965,8178,376,531,6,74,1,1,26,17000,1,1,1,1,3070.5,17000,30011,19765,11378.5,166534,55,3,56567,26430.5,88378,43,11,76843,62031.01,165478.48,3,104,26970.27,Y,4232.62,10524
326,current,M,66,254,4797.07,3994.8,722.5,9864.95,5014.49,869,7,23,44,4,1,9,1000000,1,1,1,1,3101.3,330001,3975,4856,68953.25,65183,11,13,22974,7552.26,7640.5,2,4,18999,32868.46,82157.59,21,83,14521,Y,3184.71,14343
11450,current,M,60,485,2990.63,2302.34,5146.4,1423,17163,12468.2,6,39,30,42,6,1,225000,1,1,1,1,28482.5,229809.2,544,3897,5651.25,59876.97,11,19,21991,49353.87,50869,43,13,8481,34873,162467,12,80,6138,Y,3310.21,634
1111,current,M,25,958,3321.72,24988.34,59903,332,2041.905,874.81,10,5,20,24,62,77,186000,1,1,1,1,684495.7,64491,16068,-5998.43994,50419.17,28454,4,4,50691.6,49362.45,7083,47,13,270456,49785.83,148216.5,5,103,32450,Y,1244.37,1223
869,current,F,66,945,1344,3111,6144.5,302,11539.475,13272,23,2,47,1,1,5,429000,1,1,1,1,472,52098.99,5905,-5942,54783.09,18134,11,3,48940,2129,61065.74,50,86,53491,11182.14,30450.88,47,12,28901,Y,2620.97,13440
3205,current,F,34,314,3926.6,4213.29,3700.5,6574,11499,1751,29,23,10,17,3,16,587000,1,1,1,1,1112.4,330001,550,5340,91615.18,19036,11,5,21257,6078.57,397,47,108,34370,49595.27,137231,4,75,97839,Y,8004.35,8012
6145,saving,M,47,525,5243.4,4299,12297,1834,71118.79,37001.45,5,10,46,1,2,56,293000,1,1,1,1,1466675,65480,2019,20513,47033.13,139583,4,1,13790,80268.45,26033,11,20,82266,40457.89,61092.1,62,83,16595,Y,5573.92,12641
8688,saving,F,53,802,2362,2461,5247.49,3279,6629.78,8927.8,43,3,50,18,1,20,54000,1,1,1,1,715554.75,117890,539,20324,25049.25,17315,32,3,122017.65,62787.08,72140.5,0,70,77174,22152.93,6081,2,12,40088,Y,18715.54,8629
18380,current,M,30,743,4956.79,10039.61,18282.23,6209,6233.85,10517,100,65,3,20,25,7,152000,1,1,1,1,20141240,95081,59414,6613,33452.5,41277.31,2,7,33033,19722.85,29828.5,4,20,21253,38222.68,47938.56,6,113,135317,Y,9636.27,18658
7798,current,M,27,883,42783.98,4426,33323.75,921,3326,428.52,2,30,47,21,62,79,400000,1,1,1,1,107700,184514,3975,12415,40476.16,30127,62,1,34197,26092,112145,11,13,37765,23996.25,50820,40,54,6631.4,Y,4863.44,20396
6334,saving,M,34,658,635.5,46980.1,24465.85,2428,66874,4355,6,46,32,22,4,54,306000,1,1,1,1,825,43397,2214,1500,20333.91,28533.07,91,2,145980,33197.2,54631,4,20,69052,97700.06,7561,5,3,44066,Y,7997.95,10114
12598,current,M,32,503,20260.07,68684.77,28688.5,2374.16,31920.5,2304,6,17,71,8,3,3,345000,1,1,1,1,98062.5,110135.86,33950,5439,89264.25,68781.06,68,6,99416,609,34254,6,44,96685,23032,126496,14,83,18514,Y,2701.96,304620
15121,current,M,53,258,2425.99,142905.29,73629.66,3187.8,13137.295,463.73,1,4,30,1,6,2,302000,1,1,1,1,80163.75,110135.86,16215,1079,14819.19,377950.07,91,28,13338,11527.5,34303,20,8,21334,39380.56,71267.5,40,1,24191,Y,38566.24,19611
15234,current,M,35,503,23657.84,6463.95,283.65,9272.15,6850.5,15647.48,60,2,47,8,3,17,381000,1,1,1,1,84446,237365.38,3792,2351,23474.05,8263,69,3,53025,56548.4,98992,2,78,19821,67181.6,365.76,4,12,18600,Y,20586.84,966
10416,saving,M,33,464,41033.24,2096.75,1974.87,494.04,872,252,19,14,3,48,1,1,47000,1,1,1,1,4322.5,330001,38599,-5998.43994,16201.17,2031,4,1,32966,21255,162734,0,5,53897,4285,46245,2,49,6158,Y,12778.23,15972
19646,saving,M,30,737,36637.79,9186,2650.08,18665.23,1561.505,3877,24,71,74,44,1,4,378000,1,1,1,1,111.4,330001,8943.86,1411,13035.89,32216,16,2,23770,40415.88,67022,9,7,70.74,41192.89,64742.75,13,21,2730,Y,26.35,138235
2776,current,M,37,887,7317.51,7285,3733.31,263,61364,6480,531,84,67,2,3,1,17000,1,1,1,1,496065,182359.2,954,5350,90919.11,32304,89,0,103334,44330.98,19343,10,44,67048,27397,210379,6,7,10650,Y,257.17,16750
17265,current,M,28,737,5237.31,3277.5,26501.63,3773,27545,4327,1,99,17,22,11,54,524000,1,1,1,1,65640,43021,230000,-6885,578617.65,23515,12,4,47238,51799.64,108209,1,6,23387,22108,154013,2,12,24459,Y,1293.36,11115
179,current,M,46,269,7776,2812,21563.85,741,1203.72,4519,16,71,67,30,1,79,232000,1,1,1,1,81872.65,19000,34550,2008,1380,18862.3,43,43,31281,64221.15,45174.5,6,40,52560,25424.82,32669,47,22,13145,Y,427.57,39778
13738,saving,M,51,748,34793.88,6391,5056.34,475,6442.8,23197,4,3,50,26,55,16,66000,1,1,1,1,27747,82907.34,50000,7478,9641.25,167325.52,16,19,34043,51891.36,943,4,108,10615,15491.14,308124,4,39,19487,Y,3362.62,12205
11897,current,M,60,836,2649.35,307,16655.77,122,8653,6870,2,3,86,10,15,37,524000,1,1,1,1,72383.25,93.35,49000,3983,53076.2,40560,42,5,32879,18684,75209,10,20,23120,29260.16,34162,7,106,56900,Y,1072.58,10938
6909,current,M,33,801,1951,18740,3261,1204,17022.22,967,80,17,59,1,1,8,461000,1,1,1,1,168.75,74599.9,4000,6885,44453.39,20023,29,3,23673,45046.41,76765,1,38,32951,75693,26785,47,7,128600.95,Y,1002.95,304549
10916,current,M,28,503,9344.86,15759,74409.37,3994.58,11464.29,2871,6,99,74,20,37,10,345000,1,1,1,1,153410,251131.79,6146,2008,33496.82,22397,90,4,115000,70138.22,3295,4,9,28151,147067.05,35327,2,75,19771,Y,235.49,304253
2611,current,M,31,945,23204,11269,5580,13439,4998,992,44,23,1,2,18,42,198000,1,1,1,1,5215,119898.8,105000,7478,60578.68,54136,77,2,28883,50714,40911,1,108,30192,29995.17,30598.5,13,22,53554,Y,368.94,90968
13112,current,M,34,860,13424.97,8490.2,426.5,5435.92,10212,1101.14,44,85,74,4,2,77,429000,1,1,1,1,13180,274285.17,891,-5998.43994,36266.25,19372,42,19,26179,150728.82,32833.27,3,9,11186,37750.25,84714,7,65,122742,Y,13298.25,10883
14607,saving,M,30,945,2962,144,24356.195,1945.13,6248.71,1897,531,81,35,15,5,30,152000,1,1,1,1,5215,16000,4367,2000,320788.76,37728,4,19,42265,194724.88,37221.86,0,4,13675,6053.5,64827,12,21,25826,Y,4374.6,19845
9953,current,M,32,966,12078,253,1171,3289,4205.69,901.25,92,3,6,15,1,25,167000,1,1,1,1,59703.93,50000,12000,10455,9429.2,34402,4,7,134074,35418.23,18585,2,25,35083,36021.14,38717,4,12,17866,Y,2706.22,8372
11183,current,F,44,258,32465.97,1738.5,1649.64,10461,902.52,624,32,3,13,2,3,81,427000,1,1,1,1,41883.6,51000,300500,5439,23847,52451,5,5,69562,54663.45,475218,9,8,22183,32868.46,153654.04,12,124,577,Y,4575.39,3398
18479,current,M,25,485,31433.85,1141,32899.54,5140,2512,12625,1,18,29,3,6,47,232000,1,1,1,1,4435,31000,49975,0,5109.25,191584.38,46,14,142893,62288.01,512087,4,6,38323,60566.44,114029,4,10,34410.27,Y,6452.71,28366
2493,current,M,46,595,13537,8615.96,1443,1517.15,54650,3092,56,9,135,1,1,18,152000,1,1,1,1,9542.5,26884,6000,0,96302.5,39348,16,6,39048,57122.88,45166.85,1,20,69200,71426.92,19219.65,21,113,30969.25,Y,39.56,269
12279,current,M,53,354,37058.82,10140.5,15024.135,1934,100747,188.5,124,3,23,7,1,6,11000,1,1,1,1,4323,43397,3975,-3053,64703.75,367699.99,8,7,47978,19522.48,11031,9,11,154500,41492.18,33819.47,18,18,54820,Y,7770.03,13526
6922,current,M,38,801,52126.93,703,19837.55,956.46,51605,2649.43,1,77,35,50,9,1,147000,1,1,1,1,27747,1425000,678,7478,28969.05,12784.5,5,19,26019,52417.98,87.76,3,28,31609.12,38265.78,79156,12,28,8950,Y,1185.8,30832
13869,current,M,33,686,3658.17,3451.57,7944.83,35084.3,485,3365.37,1,99,5,2,2,54,410000,1,1,1,1,291969.2,500358.79,1633,-6885,8404.9,257838,5,26,75925,40180.75,31092.17,4,82,77174,107732,83714,4,8,36945,Y,20472.96,7453
5859,current,M,40,799,4293,2923,10110.34,1545,5573.43,4401.8,5,9,1,1,6,13,138000,1,1,1,1,39851.93,278904.9,1633,6916,25413.22,111283,5,26,64471,27717.24,12098,4,12,95362,37717.17,41511,3,58,1275,Y,1358.04,405
11611,current,F,30,723,4785,8397.3,22249,1871,1164,1882,6,8,35,1,1,8,533000,1,1,1,1,25506.67,121927.8,4000,6441,37098.38,59826.1,9,1,13260,15297.88,10530,9,86,59584,42792.02,77716.47,47,11,93060,Y,26.74,222067
16023,current,M,47,748,11405,11814.16,5383.13,888,64620,3137,24,26,50,26,21,10,192000,1,1,1,1,67833.35,110135.86,13873,-3506.17993,50258,125127,29,36,32157,6994.3,32324.86,1,87,13747,76903.1,23267.5,10,32,37066,Y,83.12,88417
5193,current,M,39,863,7489,11903.55,27734.97,1945,6018.6,1005.21,50,8,3,3,2,44,373000,1,1,1,1,15079.5,43,130000,0,522,44671,20,36,40823,54875.65,18599,31,14,65967,77428.8,40445,11,35,18560,Y,0,392
13199,current,F,33,454,2066.21,325,7272.85,1348,43699.01,224,57,10,7,24,3,47,98000,1,1,1,1,19.95,53749,1727,-6885,59424,90017,3,19,21896,54534,102522,4,20,1324439,155164.46,162805,94,75,54365,Y,4152.31,3037
10929,current,M,63,683,2417.78,1227,6132.65,5517,29881,3208,531,43,50,42,11,26,525000,1,1,1,1,41070,105000,583,-6281.37988,22237.6,24840,87,4,17452,86081.88,11262,10,2,29764,154040.92,51298.78,49,17,36242,Y,153327.5,7449
18321,current,M,66,723,6895.31,4608.64,11339.93,20024,4758.625,1361.1,7,6,72,45,16,1,271000,1,1,1,1,55700,195088,583,20513,10102.68,30035,18,6,83923,8181.62,22681,2,13,61725,14775.66,33790.12,9,12,16423,Y,17480.93,8879
6907,current,F,40,713,9059.26,6041,17464.98,10627.48,5249,4450.5,26,84,38,52,2,9,302000,1,1,1,1,39851.93,15300,33330,1332,33679.21,146562,42,36,50909,372840.88,58455.98,3,20,27395,15857.51,225418,4,21,29311,Y,8255.71,16900
5280,current,M,37,958,66617,14654.2,17684.06,6185,5632,4912,12,31,44,15,4,8,510000,1,1,1,1,26360,172131,25000,2921,1576.07,31041,5,35,33840,41174.9,338101,1,75,35694,49697.36,333247,3,11,55571.63,Y,964.69,16331
9522,current,M,47,488,12133.78,3831,10399.92,658,1685.52,10016,24,8,3,1,55,29,453000,1,1,1,1,942327.7,41.26,2214,-6281.37988,15982.25,30018.87,11,2,236068,103352.19,39700.5,47,7,33356,5660.61,28368,2,13,16197,Y,7163.79,5115
10202,current,M,220,248,12979.58,1308,10771.29,2374.16,14497.54,21189.3,6,10,10,1,7,16,47000,1,1,1,1,111.4,280000,23500,3481,165363.2,58949.12,42,7,11018,126043.25,8717,0,44,58685,45015.44,37177.75,117,32,65146,Y,5371.53,15891
19877,saving,M,60,860,4286.86,21787,985.73,5534.47,20859.2,2825,5,36,11,52,7,42,510000,1,1,1,1,53374.97,16671,24619,-12179,93258.21,93756.45,4,14,900,43427.74,25207,6,12,27565,255860.4,202274.53,3,11,424727,Y,15684.27,5860
7361,current,M,66,244,13400,5979.58,15140.83,12872,3049.42,936.06,8,10,1,1,3,98,170000,1,1,1,1,32951.25,68663.61,768,0,18832.33,5202,6,19,31515,16735.51,59274,2,108,37604,34335.75,1377,5,39,123,Y,4452.44,405867
4007,current,M,32,385,35449.8,1289,4459.98,6570,2163.81,475,19,14,10,60,27,80,59000,1,1,1,1,86865,370000,155205,20513,34006.9,1658,63,4,58439,2919.44,34303,5,20,4220,26723.96,21326,9,8,21227,Y,1626.1,7637
12086,current,M,35,866,20214.85,9673.14,6689.32,2825.75,29557,8629,2,27,50,1,62,56,100000,1,1,1,1,181073.75,11772.76,678,5439,244591.5,31154,11,5,17057,318193.05,191043,7,25,20844,19838,94629,11,11,177569,Y,2060.86,165609
18662,current,F,25,485,707,10039.61,5629,20056,7925.345,3589.39,124,36,87,7,31,1,579000,1,1,1,1,21220,95000,5540,5730,21093.19,82644.5,62,3,17583,67549.09,47089.2,3,1,32937,16834,71795.23,1,107,24993,Y,2336.31,8293
15922,current,M,28,537,10669,4060,17941.98,22181,1740.2,1891,44,30,4,6,3,47,98000,1,1,1,1,13279.75,245000,16215,903,27083.4,144341,32,3,23743,119350.33,17862,2,89,68170,64192.06,61907.8,4,7,13574,Y,13486.59,10985
11463,saving,M,28,538,620.16,2404,3039.59,9952.89,2278.34,15231.63,4,11,62,53,21,13,16000,1,1,1,1,1727970.9,27867.3,100000,12174,29356.5,109337,55,26,25944,17114.68,67793.26,1,69,43134,23765.19,27934.5,40,49,80561,Y,183.03,18013
10590,current,M,37,766,4463.2,941.72,827.26,808,1981,1538.5,3,31,47,2,16,4,125000,1,1,1,1,117168.65,111000,731,-3506.17993,15726,49119,62,3,28480,427532.95,155219,2,28,18900,64408.5,77192,62,83,21316,Y,1683.28,221578
3920,current,M,37,538,35837.35,25744.96,6612.32,2371.19,1740,10111.2,7,29,64,24,11,47,595000,1,1,1,1,977377.25,5729,155205,3735,43778.4,35204,36,3,49270,30305,123983,0,13,74448,28929.01,39825.15,47,63,1111,Y,5772.93,342519
